"","X","word","source","corpusfreq","corpusrank","english","transl_en","textsame"
"18836",18835,"glóir","mm",0,NA,0,"glory",0
"18837",18836,"glóthach","mm",0,NA,0,"jelly",0
"18838",18837,"gluaisrothar","mm",0,NA,0,"motorcycle",0
"18839",18838,"gnás","mm",0,NA,0,"custom",0
"18840",18839,"gnáthamh","mm",0,NA,0,"routine",0
"18841",18840,"gnáthóg","mm",0,NA,0,"habitat",0
"18842",18841,"gníomhaire","mm",0,NA,0,"agent",0
"18843",18842,"gníomhas","mm",0,NA,0,"deed",0
"18844",18843,"gnótha","mm",0,NA,0,"business",0
"18845",18844,"gnóthaigh","mm",0,NA,0,"get",0
"18846",18845,"gnóthas","mm",0,NA,0,"business",0
"18847",18846,"gnúis","mm",0,NA,0,"face",0
"18848",18847,"gobán","mm",0,NA,0,"gag",0
"18849",18848,"goil","mm",0,NA,0,"appetite",0
"18850",18849,"goile","mm",0,NA,0,"appetite",0
"18851",18850,"góilín","mm",0,NA,0,"inlet",0
"18852",18851,"goill","mm",0,NA,0,"poor",0
"18853",18852,"goimh","mm",0,NA,0,"scum",0
"18854",18853,"goirt","mm",0,NA,0,"salty",0
"18855",18854,"gol","mm",0,NA,0,"cry",0
"18856",18855,"gortach","mm",0,NA,0,"painful",0
"18857",18856,"gortaigh","mm",0,NA,0,"hurt",0
"18858",18857,"gotha","mm",0,NA,0,"gesture",0
"18859",18858,"grádaigh","mm",0,NA,0,"grade",0
"18860",18859,"graf","mm",0,NA,0,"graph",0
"18861",18860,"grág","mm",0,NA,0,"love",0
"18862",18861,"gráig","mm",0,NA,0,"graig",0
"18863",18862,"gráigh","mm",0,NA,0,"love",0
"18864",18863,"graiméar","mm",0,NA,0,"grammar",0
"18865",18864,"gráin","mm",0,NA,0,"grain",0
"18866",18865,"gráinneach","mm",0,NA,0,"granular",0
"18867",18866,"gráinneog","mm",0,NA,0,"hedgehog",0
"18868",18867,"gráinnín","mm",0,NA,0,"grain",0
"18869",18868,"grán","mm",0,NA,0,"grain",0
"18870",18869,"grástúil","mm",0,NA,0,"gracious",0
"18871",18870,"gread","mm",0,NA,0,"grade",0
"18872",18871,"greadadh","mm",0,NA,0,"creation",0
"18873",18872,"greamachán","mm",0,NA,0,"adhesive",0
"18874",18873,"greamaigh","mm",0,NA,0,"paste",0
"18875",18874,"greann","mm",0,NA,0,"humor",0
"18876",18875,"gréas","mm",0,NA,0,"dress",0
"18877",18876,"gréasaí","mm",0,NA,0,"shoemaker",0
"18878",18877,"greille","mm",0,NA,0,"grid",0
"18879",18878,"grianghrafadóir","mm",0,NA,0,"photographer",0
"18880",18879,"grianghrafadóireacht","mm",0,NA,0,"photography",0
"18881",18880,"grianmhar","mm",0,NA,0,"sunny",0
"18882",18881,"gríos","mm",0,NA,0,"rash",0
"18883",18882,"gríosach","mm",0,NA,0,"rash",0
"18884",18883,"gríosaigh","mm",0,NA,0,"incite",0
"18885",18884,"grod","mm",0,NA,0,"rotten",0
"18886",18885,"groí","mm",0,NA,0,"heart",0
"18887",18886,"grua","mm",0,NA,0,"hair",0
"18888",18887,"gruagach","mm",0,NA,0,"hairy",0
"18889",18888,"gruaige","gdoc",0,NA,0,"hair",0
"18890",18889,"gruama","mm",0,NA,0,"gloomy",0
"18891",18890,"grúpáil","mm",0,NA,0,"grouping",0
"18892",18891,"guaim","mm",0,NA,0,"I am tired.",0
"18893",18892,"guairdeall","mm",0,NA,0,"whirlwind",0
"18894",18893,"gualainn","mm",0,NA,0,"shoulder",0
"18895",18894,"guigh","mm",0,NA,0,"pray",0
"18896",18895,"gúm","mm",0,NA,0,"gum",0
"18897",18896,"gunnadóir","mm",0,NA,0,"gunner",0
"18898",18897,"haca","mm",0,NA,0,"hockey",0
"18899",18898,"haitéir","mm",0,NA,0,"hater",0
"18900",18899,"hata","mm",0,NA,0,"hat",0
"18901",18900,"hearóin","mm",0,NA,0,"heroin",0
"18902",18901,"heicteár","mm",0,NA,0,"hectare",0
"18903",18902,"héileacaptar","mm",0,NA,0,"helicopter",0
"18904",18903,"heipitíteas","mm",0,NA,0,"hepatitis",0
"18905",18904,"hidrigin","mm",0,NA,0,"hydrogen",0
"18906",18905,"hormón","mm",0,NA,0,"hormone",0
"18907",18906,"iaigh","mm",0,NA,0,"iigh",0
"18908",18907,"iall","mm",0,NA,0,"leash",0
"18909",18908,"ialtóg","mm",0,NA,0,"bat",0
"18910",18909,"iamh","mm",0,NA,0,"close",0
"18911",18910,"iarainn","gdoc",0,NA,0,"iron",0
"18912",18911,"iarann","mm",0,NA,0,"iron",0
"18913",18912,"iarbhír","mm",0,NA,0,"actually",0
"18914",18913,"iarmhar","mm",0,NA,0,"residue",0
"18915",18914,"iarnóin","mm",0,NA,0,"afternoon",0
"18916",18915,"iarratasóir","mm",0,NA,0,"applicant",0
"18917",18916,"iartharach","mm",0,NA,0,"western",0
"18918",18917,"idé","mm",0,NA,0,"idea",0
"18919",18918,"idéalach","mm",0,NA,0,"ideal",0
"18920",18919,"ídigh","mm",0,NA,0,"consume",0
"18921",18920,"idirdhealaigh","mm",0,NA,0,"distinguish",0
"18922",18921,"idirghabhálaí","mm",0,NA,0,"mediator",0
"18923",18922,"idirmheánach","mm",0,NA,0,"intermediate",0
"18924",18923,"ifreann","mm",0,NA,0,"hell",0
"18925",18924,"ilbhliantóg","mm",0,NA,0,"perennial",0
"18926",18925,"ilchineálach","mm",0,NA,0,"diverse",0
"18927",18926,"ilchríoch","mm",0,NA,0,"continent",0
"18928",18927,"ildathach","mm",0,NA,0,"colorful",0
"18929",18928,"íle","mm",0,NA,0,"oil",0
"18930",18929,"imir","mm",0,NA,0,"play",0
"18931",18930,"imleacán","mm",0,NA,0,"umbilical cord",0
"18932",18931,"imlíne","mm",0,NA,0,"outline",0
"18933",18932,"imlitir","mm",0,NA,0,"circular",0
"18934",18933,"imoibrigh","mm",0,NA,0,"react",0
"18935",18934,"impigh","mm",0,NA,0,"beg",0
"18936",18935,"impire","mm",0,NA,0,"emperor",0
"18937",18936,"impiriúil","mm",0,NA,0,"imperial",0
"18938",18937,"impiriúlachas","mm",0,NA,0,"imperialism",0
"18939",18938,"imreas","mm",0,NA,0,"dispute",0
"18940",18939,"imshaol","mm",0,NA,0,"environment",0
"18941",18940,"inchurtha","mm",0,NA,0,"applicable",0
"18942",18941,"indiach","mm",0,NA,0,"Indian",0
"18943",18942,"indiu","mm",0,NA,0,"today",0
"18944",18943,"infheicthe","mm",0,NA,0,"visible",0
"18945",18944,"infheidhme","mm",0,NA,0,"applicable",0
"18946",18945,"infheistigh","mm",0,NA,0,"invest",0
"18947",18946,"ingearach","mm",0,NA,0,"vertical",0
"18948",18947,"inid","mm",0,NA,0,"in",0
"18949",18948,"iníor","mm",0,NA,0,"nether",0
"18950",18949,"iniúch","mm",0,NA,0,"audit",0
"18951",18950,"iniúchóir","mm",0,NA,0,"auditor",0
"18952",18951,"inne","mm",0,NA,0,"tool",0
"18953",18952,"inneach","mm",0,NA,0,"weft",0
"18954",18953,"innealtóireacht","mm",0,NA,0,"engineering",0
"18955",18954,"innilt","mm",0,NA,0,"grazing",0
"18956",18955,"insealbhaigh","mm",0,NA,0,"incumbent",0
"18957",18956,"inspéise","mm",0,NA,0,"interesting",0
"18958",18957,"insteall","mm",0,NA,0,"injection",0
"18959",18958,"íobair","mm",0,NA,0,"sacrifice",0
"18960",18959,"íobartach","mm",0,NA,0,"sacrificial",0
"18961",18960,"íochtarach","mm",0,NA,0,"lower",0
"18962",18961,"íocshláinte","mm",0,NA,0,"medicinal",0
"18963",18962,"íogair","mm",0,NA,0,"sensitive",0
"18964",18963,"íol","mm",0,NA,0,"idol",0
"18965",18964,"iolar","mm",0,NA,0,"eagle",0
"18966",18965,"iolra","mm",0,NA,0,"plural",0
"18967",18966,"iolrachas","mm",0,NA,0,"plurality",0
"18968",18967,"iolraigh","mm",0,NA,0,"multiply",0
"18969",18968,"iomadúil","mm",0,NA,0,"numerous",0
"18970",18969,"iomáin","mm",0,NA,0,"hurling",0
"18971",18970,"iomair","mm",0,NA,0,"ridges",0
"18972",18971,"iomaitheoir","mm",0,NA,0,"competitor",0
"18973",18972,"iomann","mm",0,NA,0,"hymn",0
"18974",18973,"iomarcaíocht","mm",0,NA,0,"redundancy",0
"18975",18974,"iomdha","mm",0,NA,0,"many",0
"18976",18975,"iompaigh","mm",0,NA,0,"turn",0
"18977",18976,"iompó","mm",0,NA,0,"turn",0
"18978",18977,"iompróir","mm",0,NA,0,"carrier",0
"18979",18978,"iomráiteach","mm",0,NA,0,"famous",0
"18980",18979,"íon","mm",0,NA,0,"pure",0
"18981",18980,"ionadaigh","mm",0,NA,0,"substitute",0
"18982",18981,"ionannas","mm",0,NA,0,"identity",0
"18983",18982,"ionchas","mm",0,NA,0,"expectation",0
"18984",18983,"ionga","mm",0,NA,0,"nail",0
"18985",18984,"ionramháil","mm",0,NA,0,"manipulation",0
"18986",18985,"ionsar","mm",0,NA,0,"attack",0
"18987",18986,"iontaobhaí","mm",0,NA,0,"trustee",0
"18988",18987,"iontaobhas","mm",0,NA,0,"trust",0
"18989",18988,"iontráil","mm",0,NA,0,"entry",0
"18990",18989,"ionúin","mm",0,NA,0,"beloved",0
"18991",18990,"iora","mm",0,NA,0,"squirrel",0
"18992",18991,"íoróin","mm",0,NA,0,"irony",0
"18993",18992,"iothlainn","mm",0,NA,0,"Italian",0
"18994",18993,"ireas","mm",0,NA,0,"list",0
"18995",18994,"irp","gdoc",0,NA,0,"irp",1
"18996",18995,"ísligh","mm",0,NA,0,"lower",0
"18997",18996,"ispín","mm",0,NA,0,"sausage",0
"18998",18997,"ith","mm",0,NA,0,"eat",0
"18999",18998,"itheachán","mm",0,NA,0,"food",0
"19000",18999,"ithir","mm",0,NA,0,"soil",0
"19001",19000,"iúpatar","mm",0,NA,0,"Jupiter",0
"19002",19001,"lábán","mm",0,NA,0,"laban",0
"19003",19002,"labhra","mm",0,NA,0,"speech",0
"19004",19003,"labhras","mm",0,NA,0,"laurel",0
"19005",19004,"lacht","mm",0,NA,0,"milk",0
"19006",19005,"ladhar","mm",0,NA,0,"toe",0
"19007",19006,"lagar","mm",0,NA,0,"weakness",0
"19008",19007,"láí","mm",0,NA,0,"day",0
"19009",19008,"láib","mm",0,NA,0,"mud",0
"19010",19009,"láidrigh","mm",0,NA,0,"strong",0
"19011",19010,"láigh","mm",0,NA,0,"leg",0
"19012",19011,"láimhdeachas","mm",0,NA,0,"turnover",0
"19013",19012,"láimhsigh","mm",0,NA,0,"handle",0
"19014",19013,"laistiar","mm",0,NA,0,"behind",0
"19015",19014,"láithreoir","mm",0,NA,0,"presenter",0
"19016",19015,"lámhacán","mm",0,NA,0,"handcuff",0
"19017",19016,"lámhach","mm",0,NA,0,"shooting",0
"19018",19017,"lamháil","mm",0,NA,0,"allowance",0
"19019",19018,"lámhleabhar","mm",0,NA,0,"manual",0
"19020",19019,"lampa","mm",0,NA,0,"lamp",0
"19021",19020,"lána","mm",0,NA,0,"lane",0
"19022",19021,"lánchúlaí","mm",0,NA,0,"full-back",0
"19023",19022,"laochas","mm",0,NA,0,"heroism",0
"19024",19023,"lapa","mm",0,NA,0,"paw",0
"19025",19024,"lása","mm",0,NA,0,"lace",0
"19026",19025,"lasair","mm",0,NA,0,"flame",0
"19027",19026,"lastuas","mm",0,NA,0,"overhead",0
"19028",19027,"lathach","mm",0,NA,0,"latvian",0
"19029",19028,"leabharlannaí","mm",0,NA,0,"librarian",0
"19030",19029,"leaca","mm",0,NA,0,"slabs",0
"19031",19030,"leacach","mm",0,NA,0,"tiled",0
"19032",19031,"leacaigh","mm",0,NA,0,"flat",0
"19033",19032,"leachtach","mm",0,NA,0,"liquid",0
"19034",19033,"léachtóireacht","mm",0,NA,0,"lecturing",0
"19035",19034,"leadóg","mm",0,NA,0,"tennis",0
"19036",19035,"leáigh","mm",0,NA,0,"melt",0
"19037",19036,"leamh","mm",0,NA,0,"bored",0
"19038",19037,"leamhan","mm",0,NA,0,"moth",0
"19039",19038,"léan","mm",0,NA,0,"grief",0
"19040",19039,"leanbaí","mm",0,NA,0,"child",0
"19041",19040,"léanmhar","mm",0,NA,0,"sad",0
"19042",19041,"leann","mm",0,NA,0,"beer",0
"19043",19042,"leannán","mm",0,NA,0,"lover",0
"19044",19043,"léannta","mm",0,NA,0,"scholars",0
"19045",19044,"leanstan","mm",0,NA,0,"continue",0
"19046",19045,"leantóir","mm",0,NA,0,"trailer",0
"19047",19046,"léar","mm",0,NA,0,"clear",0
"19048",19047,"léaráid","mm",0,NA,0,"diagram",0
"19049",19048,"leasaigh","mm",0,NA,0,"amend",0
"19050",19049,"leasainm","mm",0,NA,0,"nickname",0
"19051",19050,"leasaitheach","mm",0,NA,0,"preservative",0
"19052",19051,"leasc","mm",0,NA,0,"sloth",0
"19053",19052,"leasmháthair","mm",0,NA,0,"stepmother",0
"19054",19053,"léasóir","mm",0,NA,0,"lessor",0
"19055",19054,"leathán","mm",0,NA,0,"sheet",0
"19056",19055,"leathar","mm",0,NA,0,"leather",0
"19057",19056,"leathbhádóir","mm",0,NA,0,"half-boatman",0
"19058",19057,"leathcheann","mm",0,NA,0,"idiot",0
"19059",19058,"leic","mm",0,NA,0,"cheek",0
"19060",19059,"leice","mm",0,NA,0,"cheek",0
"19061",19060,"leicne","mm",0,NA,0,"cheeks",0
"19062",19061,"leictreach","mm",0,NA,0,"electric",0
"19063",19062,"leictreon","mm",0,NA,0,"electron",0
"19064",19063,"leifteanant","mm",0,NA,0,"lieutenant",0
"19065",19064,"leig","mm",0,NA,0,"let",0
"19066",19065,"léigiún","mm",0,NA,0,"legion",0
"19067",19066,"léimneach","mm",0,NA,0,"jumping",0
"19068",19067,"léiritheoir","mm",0,NA,0,"producer",0
"19069",19068,"léirmheastóir","mm",0,NA,0,"critic",0
"19070",19069,"léirmheastóireacht","mm",0,NA,0,"criticism",0
"19071",19070,"léirthuiscint","mm",0,NA,0,"appreciation",0
"19072",19071,"léithe","mm",0,NA,0,"reading",0
"19073",19072,"leitheadach","mm",0,NA,0,"extensive",0
"19074",19073,"léithi","mm",0,NA,0,"with her",0
"19075",19074,"leithligh","mm",0,NA,0,"separately",0
"19076",19075,"leithreasaigh","mm",0,NA,0,"appropriate",0
"19077",19076,"leithscéalach","mm",0,NA,0,"apologetic",0
"19078",19077,"leitís","mm",0,NA,0,"lettuce",0
"19079",19078,"lem","mm",0,NA,0,"with me",0
"19080",19079,"leoga","mm",0,NA,0,"indeed",0
"19081",19080,"leoithne","mm",0,NA,0,"lion",0
"19082",19081,"leomh","mm",0,NA,0,"dare",0
"19083",19082,"liacht","mm",0,NA,0,"medicine",0
"19084",19083,"liamhás","mm",0,NA,0,"ham",0
"19085",19084,"lic","mm",0,NA,0,"lick",0
"19086",19085,"ligh","mm",0,NA,0,"lick",0
"19087",19086,"lile","mm",0,NA,0,"lily",0
"19088",19087,"líneach","mm",0,NA,0,"linear",0
"19089",19088,"línéadach","mm",0,NA,0,"linen",0
"19090",19089,"líneáil","mm",0,NA,0,"lining",0
"19091",19090,"líníocht","mm",0,NA,0,"drawing",0
"19092",19091,"liobrálach","mm",0,NA,0,"liberal",0
"19093",19092,"liobrálachas","mm",0,NA,0,"liberalism",0
"19094",19093,"liodán","mm",0,NA,0,"lyre",0
"19095",19094,"líomh","mm",0,NA,0,"polishing",0
"19096",19095,"líomóid","mm",0,NA,0,"lemon",0
"19097",19096,"lionn","mm",0,NA,0,"beer",0
"19098",19097,"liopa","mm",0,NA,0,"lip",0
"19099",19098,"liostaigh","mm",0,NA,0,"list",0
"19100",19099,"liostáil","mm",0,NA,0,"subscribe",0
"19101",19100,"liotúirge","mm",0,NA,0,"liturgy",0
"19102",19101,"liric","mm",0,NA,0,"lyric",0
"19103",19102,"litearthacht","mm",0,NA,0,"literacy",0
"19104",19103,"litrigh","mm",0,NA,0,"letters",0
"19105",19104,"liúigh","mm",0,NA,0,"read",0
"19106",19105,"lobh","mm",0,NA,0,"rot",0
"19107",19106,"loc","mm",0,NA,0,"lock",0
"19108",19107,"lóchrann","mm",0,NA,0,"lantern",0
"19109",19108,"lochtaigh","mm",0,NA,0,"defective",0
"19110",19109,"lód","mm",0,NA,0,"load",0
"19111",19110,"lódáil","mm",0,NA,0,"loading",0
"19112",19111,"logánta","mm",0,NA,0,"local",0
"19113",19112,"loingeas","mm",0,NA,0,"fleet",0
"19114",19113,"loingseoireacht","mm",0,NA,0,"shipping",0
"19115",19114,"loinnir","mm",0,NA,0,"we can see",0
"19116",19115,"loisc","mm",0,NA,0,"burn",0
"19117",19116,"loisceoir","mm",0,NA,0,"incinerator",0
"19118",19117,"loit","mm",0,NA,0,"lesions",0
"19119",19118,"lon","mm",0,NA,0,"bird",0
"19120",19119,"lonnaigh","mm",0,NA,0,"settle",0
"19121",19120,"lonrach","mm",0,NA,0,"shiny",0
"19122",19121,"lonraigh","mm",0,NA,0,"shine",0
"19123",19122,"lorga","mm",0,NA,0,"stalk",0
"19124",19123,"luachair","mm",0,NA,0,"rush",0
"19125",19124,"luail","mm",0,NA,0,"movement",0
"19126",19125,"luaithreach","mm",0,NA,0,"ashes",0
"19127",19126,"luamhán","mm",0,NA,0,"lever",0
"19128",19127,"luasc","mm",0,NA,0,"swing",0
"19129",19128,"lúcháireach","mm",0,NA,0,"joyful",0
"19130",19129,"luchóg","mm",0,NA,0,"mouse",0
"19131",19130,"luchtaigh","mm",0,NA,0,"load",0
"19132",19131,"lúfar","mm",0,NA,0,"agile",0
"19133",19132,"luibh","mm",0,NA,0,"herb",0
"19134",19133,"lúibín","mm",0,NA,0,"bracket",0
"19135",19134,"luisne","mm",0,NA,0,"glow",0
"19136",19135,"lúth","mm",0,NA,0,"agile",0
"19137",19136,"lúthchleasaí","mm",0,NA,0,"athlete",0
"19138",19137,"lúthchleasaíocht","mm",0,NA,0,"athletics",0
"19139",19138,"macalla","mm",0,NA,0,"echo",0
"19140",19139,"máchail","mm",0,NA,0,"damage",0
"19141",19140,"machnaigh","mm",0,NA,0,"think",0
"19142",19141,"mada","mm",0,NA,0,"dog",0
"19143",19142,"magairle","mm",0,NA,0,"testicle",0
"19144",19143,"magúil","mm",0,NA,0,"fool",0
"19145",19144,"maicín","mm",0,NA,0,"little girl",0
"19146",19145,"maicréal","mm",0,NA,0,"mackerel",0
"19147",19146,"maide","mm",0,NA,0,"stick",0
"19148",19147,"maidrín","mm",0,NA,0,"mother-in-law",0
"19149",19148,"maígh","mm",0,NA,0,"claim",0
"19150",19149,"maighdean","mm",0,NA,0,"virgin",0
"19151",19150,"maighnéad","mm",0,NA,0,"magnet",0
"19152",19151,"maighnéadach","mm",0,NA,0,"magnetic",0
"19153",19152,"máilín","mm",0,NA,0,"bag",0
"19154",19153,"mailíseach","mm",0,NA,0,"malicious",0
"19155",19154,"máinlia","mm",0,NA,0,"surgeon",0
"19156",19155,"mainneachtain","mm",0,NA,0,"failure",0
"19157",19156,"mairnéalach","mm",0,NA,0,"sailor",0
"19158",19157,"mairteoil","mm",0,NA,0,"beef",0
"19159",19158,"mairtíreach","mm",0,NA,0,"martyr",0
"19160",19159,"maise","mm",0,NA,0,"beauty",0
"19161",19160,"maisigh","mm",0,NA,0,"decorate",0
"19162",19161,"maisiúchán","mm",0,NA,0,"decoration",0
"19163",19162,"maisiúil","mm",0,NA,0,"decorative",0
"19164",19163,"maistín","mm",0,NA,0,"bully",0
"19165",19164,"máistreás","mm",0,NA,0,"mistress",0
"19166",19165,"máithreachas","mm",0,NA,0,"maternity",0
"19167",19166,"maitias","mm",0,NA,0,"matias",0
"19168",19167,"mál","mm",0,NA,0,"bag",0
"19169",19168,"mala","mm",0,NA,0,"eyebrow",0
"19170",19169,"malartaigh","mm",0,NA,0,"alternate",0
"19171",19170,"mallacht","mm",0,NA,0,"a curse",0
"19172",19171,"mallaigh","mm",0,NA,0,"curse",0
"19173",19172,"mallaithe","mm",0,NA,0,"cursed",0
"19174",19173,"malltriallach","mm",0,NA,0,"slow trial",0
"19175",19174,"malrach","mm",0,NA,0,"alternative",0
"19176",19175,"mamach","mm",0,NA,0,"mammal",0
"19177",19176,"mamaí","mm",0,NA,0,"mom",0
"19178",19177,"mamó","mm",0,NA,0,"grandma",0
"19179",19178,"mana","mm",0,NA,0,"slogan",0
"19180",19179,"mangaire","mm",0,NA,0,"merchant",0
"19181",19180,"mánla","mm",0,NA,0,"hand",0
"19182",19181,"mantach","mm",0,NA,0,"mantis",0
"19183",19182,"maoinigh","mm",0,NA,0,"finance",0
"19184",19183,"maoithneach","mm",0,NA,0,"emotional",0
"19185",19184,"maoithneachas","mm",0,NA,0,"tenderness",0
"19186",19185,"maolaigh","mm",0,NA,0,"mitigate",0
"19187",19186,"maorga","mm",0,NA,0,"majestic",0
"19188",19187,"maos","mm",0,NA,0,"soaking",0
"19189",19188,"marach","mm",0,NA,0,"marine",0
"19190",19189,"márach","mm",0,NA,0,"tomorrow",0
"19191",19190,"maraí","mm",0,NA,0,"killer",0
"19192",19191,"maraigh","mm",0,NA,0,"kill",0
"19193",19192,"marana","mm",0,NA,0,"marine",0
"19194",19193,"maratón","mm",0,NA,0,"marathon",0
"19195",19194,"marbhán","mm",0,NA,0,"carnage",0
"19196",19195,"marbhánta","mm",0,NA,0,"stagnation",0
"19197",19196,"marcach","mm",0,NA,0,"rider",0
"19198",19197,"marcáil","mm",0,NA,0,"marking",0
"19199",19198,"marcaíocht","mm",0,NA,0,"riding",0
"19200",19199,"marg","mm",0,NA,0,"market",0
"19201",19200,"margaigh","mm",0,NA,0,"markets",0
"19202",19201,"margáil","mm",0,NA,0,"bargaining",0
"19203",19202,"margairín","mm",0,NA,0,"margarine",0
"19204",19203,"marmar","mm",0,NA,0,"marble",0
"19205",19204,"maróg","mm",0,NA,0,"pudding",0
"19206",19205,"marthain","mm",0,NA,0,"survival",0
"19207",19206,"marthanach","mm",0,NA,0,"durable",0
"19208",19207,"masc","mm",0,NA,1,"mask",0
"19209",19208,"maslaigh","mm",0,NA,0,"insults",0
"19210",19209,"matal","mm",0,NA,0,"metal",0
"19211",19210,"matamaiticiúil","mm",0,NA,0,"mathematical",0
"19212",19211,"meabhraigh","mm",0,NA,0,"remember",0
"19213",19212,"meacan","mm",0,NA,0,"small",0
"19214",19213,"méadaigh","mm",0,NA,0,"increase",0
"19215",19214,"meadaracht","mm",0,NA,0,"metric",0
"19216",19215,"meaig","mm",0,NA,0,"meg",0
"19217",19216,"meáigh","mm",0,NA,0,"weigh",0
"19218",19217,"meall","mm",0,NA,0,"tumor",0
"19219",19218,"meánaois","mm",0,NA,0,"middle age",0
"19220",19219,"meánaoiseach","mm",0,NA,0,"medieval",0
"19221",19220,"méanar","mm",0,NA,0,"meadow",0
"19222",19221,"meánchiorcal","mm",0,NA,0,"equator",0
"19223",19222,"meandar","mm",0,NA,0,"instant",0
"19224",19223,"méanfach","mm",0,NA,0,"yawn",0
"19225",19224,"meangadh","mm",0,NA,0,"smile",0
"19226",19225,"mearcair","mm",0,NA,0,"mercury",0
"19227",19226,"measarthacht","mm",0,NA,0,"moderation",0
"19228",19227,"measúnaigh","mm",0,NA,0,"assess",0
"19229",19228,"meathlaigh","mm",0,NA,0,"decline",0
"19230",19229,"meicniúil","mm",0,NA,0,"mechanical",0
"19231",19230,"meicsiceo","mm",0,NA,0,"Mexico",0
"19232",19231,"meidhir","mm",0,NA,0,"meter",0
"19233",19232,"meidhreach","mm",0,NA,0,"rhythmic",0
"19234",19233,"meil","mm",0,NA,0,"honey",0
"19235",19234,"méin","mm",0,NA,0,"good",0
"19236",19235,"meirbh","mm",0,NA,0,"dead",0
"19237",19236,"meirge","mm",0,NA,0,"rust",0
"19238",19237,"meirgeach","mm",0,NA,0,"rusty",0
"19239",19238,"meisceoir","mm",0,NA,0,"drunkard",0
"19240",19239,"meisciúil","mm",0,NA,0,"intoxicating",0
"19241",19240,"méith","mm",0,NA,0,"rich",0
"19242",19241,"mhála","gdoc",0,NA,0,"bag",0
"19243",19242,"mhárach","gdoc",0,NA,0,"tomorrow",0
"19244",19243,"mháthar","gdoc",0,NA,0,"mother's",0
"19245",19244,"mí-ámharach","mm",0,NA,0,"unfortunate",0
"19246",19245,"mianadóireacht","mm",0,NA,0,"mining",0
"19247",19246,"mianra","mm",0,NA,0,"mineral",0
"19248",19247,"mias","mm",0,NA,0,"a dish",0
"19249",19248,"micreafón","mm",0,NA,0,"microphone",0
"19250",19249,"mífhoighne","mm",0,NA,0,"impatience",0
"19251",19250,"mífhoighneach","mm",0,NA,0,"impatient",0
"19252",19251,"milis","mm",0,NA,0,"sweet",0
"19253",19252,"mílítheach","mm",0,NA,0,"militia",0
"19254",19253,"milseacht","mm",0,NA,0,"sweetness",0
"19255",19254,"milseán","mm",0,NA,0,"dessert",0
"19256",19255,"milseog","mm",0,NA,0,"dessert",0
"19257",19256,"mínigh","mm",0,NA,0,"explain",0
"19258",19257,"ministir","mm",0,NA,0,"minister",0
"19259",19258,"míntír","mm",0,NA,0,"plain",0
"19260",19259,"míochaine","mm",0,NA,0,"medicine",0
"19261",19260,"míol","mm",0,NA,0,"whale",0
"19262",19261,"míoltóg","mm",0,NA,0,"midge",0
"19263",19262,"miondíoltóir","mm",0,NA,0,"retailer",0
"19264",19263,"mioneolas","mm",0,NA,0,"detailed information",0
"19265",19264,"miongháire","mm",0,NA,0,"smiling",0
"19266",19265,"mionghearr","mm",0,NA,0,"short",0
"19267",19266,"mionnaigh","mm",0,NA,0,"swear",0
"19268",19267,"miontuairisc","mm",0,NA,0,"minute",0
"19269",19268,"mionúr","mm",0,NA,0,"minor",0
"19270",19269,"míorúilteach","mm",0,NA,0,"miraculous",0
"19271",19270,"mioscais","mm",0,NA,0,"mistakes",0
"19272",19271,"miosúr","mm",0,NA,0,"measure",0
"19273",19272,"miotal","mm",0,NA,0,"metal",0
"19274",19273,"mírialta","mm",0,NA,0,"irregular",0
"19275",19274,"misinéir","mm",0,NA,0,"missionary",0
"19276",19275,"mistéir","mm",0,NA,0,"mystery",0
"19277",19276,"mistéireach","mm",0,NA,0,"mysterious",0
"19278",19277,"míthreoir","mm",0,NA,0,"misdirection",0
"19279",19278,"mnaoi","mm",0,NA,0,"woman",0
"19280",19279,"modhnaigh","mm",0,NA,0,"modify",0
"19281",19280,"mogall","mm",0,NA,0,"mesh",0
"19282",19281,"móid","mm",0,NA,0,"oath",0
"19283",19282,"móidigh","mm",0,NA,0,"swear",0
"19284",19283,"móilín","mm",0,NA,0,"molecule",0
"19285",19284,"moilligh","mm",0,NA,0,"slow down",0
"19286",19285,"móinéar","mm",0,NA,0,"meadow",0
"19287",19286,"moing","mm",0,NA,0,"morning",0
"19288",19287,"móitíf","mm",0,NA,0,"motif",0
"19289",19288,"moll","mm",0,NA,1,"straw",0
"19290",19289,"moltach","mm",0,NA,0,"commendable",0
"19291",19290,"moltóireacht","mm",0,NA,0,"judging",0
"19292",19291,"monabhar","mm",0,NA,0,"material",0
"19293",19292,"monaraigh","mm",0,NA,0,"manufacture",0
"19294",19293,"moncaí","mm",0,NA,0,"monkey",0
"19295",19294,"mórálach","mm",0,NA,0,"great",0
"19296",19295,"moslamach","mm",0,NA,0,"Muslim",0
"19297",19296,"mótar","mm",0,NA,0,"motor",0
"19298",19297,"mothaigh","mm",0,NA,0,"feel",0
"19299",19298,"mothálach","mm",0,NA,0,"sensitive",0
"19300",19299,"múch","mm",0,NA,0,"smoke",0
"19301",19300,"muiceoil","mm",0,NA,0,"pork",0
"19302",19301,"muin","mm",0,NA,0,"top",0
"19303",19302,"muinchille","mm",0,NA,0,"sleeve",0
"19304",19303,"muineál","mm",0,NA,0,"neck",0
"19305",19304,"muirbheach","mm",0,NA,0,"good luck",0
